,PSS_SCHOOL_ID,PSS_INST,LOGRADE,HIGRADE,PSS_ADDRESS,PSS_CITY,PSS_COUNTY_NO,PSS_COUNTY_FIPS,PSS_STABB,PSS_FIPS,PSS_ZIP5,PSS_PHONE,PSS_SCH_DAYS,PSS_STU_DAY_HRS,PSS_LIBRARY,PSS_ENROLL_UG,PSS_ENROLL_PK,PSS_ENROLL_K,PSS_ENROLL_1,PSS_ENROLL_2,PSS_ENROLL_3,PSS_ENROLL_4,PSS_ENROLL_5,PSS_ENROLL_6,PSS_ENROLL_7,PSS_ENROLL_8,PSS_ENROLL_9,PSS_ENROLL_10,PSS_ENROLL_11,PSS_ENROLL_12,PSS_ENROLL_T,PSS_ENROLL_TK12,PSS_RACE_AI,PSS_RACE_AS,PSS_RACE_H,PSS_RACE_B,PSS_RACE_W,PSS_RACE_P,PSS_RACE_2,PSS_FTE_TEACH,PSS_LOCALE,PSS_COED,PSS_TYPE,PSS_LEVEL,PSS_RELIG,PSS_COMM_TYPE,PSS_INDIAN_PCT,PSS_ASIAN_PCT,PSS_HISP_PCT,PSS_BLACK_PCT,PSS_WHITE_PCT,PSS_PACISL_PCT,PSS_TWOMORE_PCT,PSS_STDTCH_RT,PSS_ORIENT,PSS_COUNTY_NAME,PSS_ASSOC_1,PSS_ASSOC_2,PSS_ASSOC_3,PSS_ASSOC_4,PSS_ASSOC_5,PSS_ASSOC_6,PSS_ASSOC_7,PSS_ASSOC_8,PSS_ASSOC_9,PSS_ASSOC_10,PSS_ASSOC_11,PSS_ASSOC_12,PSS_ASSOC_13,PSS_ASSOC_14,PSS_ASSOC_15,FULL_ADDRESS,COORDINATE,DISTRICTS
175,A2100205,PIECEFUL SOLUTIONS LLC,3,17,"5222 E BASELINE RD, STE 108",GILBERT,4013,13,AZ,4,85234,4803094792,172.0,6.83,No,,,5.0,3.0,3.0,3.0,2.0,8.0,9.0,19.0,17.0,24.0,13.0,29.0,34.0,169.0,169.0,,,,,,,,15.0,21,1,4,3,3,2,,,,,,,,11.26,30,MARICOPA,School does not belong to ANY associations or organizations,,,,,,,,,,,,,,,"5222 E BASELINE RD, STE 108,GILBERT,AZ",POINT (-111.7186542 33.3807278),['Mesa Unified District']
176,AA900003,PILGRIM LUTHERAN SCHOOL,2,13,3257 E UNIVERSITY DR,MESA,4013,13,AZ,4,85213,4808301724,174.0,7.0,Yes,,17.0,4.0,7.0,8.0,6.0,7.0,3.0,5.0,5.0,7.0,,,,,69.0,52.0,1.0,0.0,0.0,1.0,50.0,0.0,0.0,5.6,11,1,1,1,2,1,1.92,0.0,0.0,1.92,96.15,0.0,0.0,9.28,22,MARICOPA,School does not belong to ANY associations or organizations,,,,,,,,,,,,,,,"3257 E UNIVERSITY DR,MESA,AZ",POINT (-111.7607249 33.4213024),['Mesa Unified District']
177,A9900142,PLEASANTVIEW CHRISTIAN ELEMENTARY SCHOOL,3,13,PO BOX 8459,PHOENIX,4013,13,AZ,4,85066,6022767815,160.0,8.0,No,1.0,,4.0,5.0,6.0,7.0,8.0,4.0,6.0,6.0,9.0,,,,,56.0,56.0,0.0,2.0,30.0,8.0,4.0,0.0,12.0,5.0,11,1,1,1,2,1,0.0,3.57,53.57,14.28,7.14,0.0,21.42,11.2,8,MARICOPA,School does not belong to ANY associations or organizations,,,,,,,,,,,,,,,"PO BOX 8459,PHOENIX,AZ",POINT (-112.0740373 33.4483771),['Phoenix Elementary District']
178,BB200014,PRESCOTT ADVENTIST CHRISTIAN SCHOOL,3,13,2980 WILLOW CREEK RD,PRESCOTT,4025,25,AZ,4,86301,9282248022,180.0,7.0,Yes,,,3.0,6.0,4.0,,4.0,3.0,2.0,1.0,2.0,,,,,25.0,25.0,0.0,0.0,5.0,3.0,12.0,0.0,5.0,2.0,13,1,1,1,2,1,0.0,0.0,20.0,12.0,48.0,0.0,20.0,12.5,8,YAVAPAI,General Conference of the Seventh-Day Adventist Church (GCSDAC),,,,,,,,,,,,,,,"2980 WILLOW CREEK RD,PRESCOTT,AZ",POINT (-112.4711721 34.5931323),['Prescott Unified District']
179,31662,PRIMAVERA SCHOOL,2,10,1446 MOYER RD,PRESCOTT,4025,25,AZ,4,86303,9284455382,180.0,6.16,No,,40.0,26.0,14.0,16.0,8.0,9.0,7.0,,,,,,,,120.0,80.0,0.0,1.0,1.0,0.0,75.0,1.0,2.0,8.8,13,1,1,1,3,1,0.0,1.25,1.25,0.0,93.75,1.25,2.5,9.09,30,YAVAPAI,Other special emphasis association(s),,,,,,,,,,,,,,,"1446 MOYER RD,PRESCOTT,AZ",POINT (-112.4985561 34.5259049),['Prescott Unified District']
180,A1970283,PRIMROSE SCHOOL AT TATUM,2,3,4747 E DYNAMITE BLVD,CAVE CREEK,4013,13,AZ,4,85331,4805132900,190.0,7.0,No,,30.0,27.0,,,,,,,,,,,,,57.0,27.0,2.0,0.0,2.0,1.0,21.0,0.0,1.0,4.3,11,1,7,1,3,1,7.4,0.0,7.4,3.7,77.77,0.0,3.7,6.27,30,MARICOPA,School does not belong to ANY associations or organizations,,,,,,,,,,,,,,,"4747 E DYNAMITE BLVD,CAVE CREEK,AZ",POINT (-111.9795571 33.7404233),['Cave Creek Unified District']
181,A1300085,PRIMROSE SCHOOL OF ARROWHEAD,2,3,7619 W THUNDERBIRD RD,PEORIA,4013,13,AZ,4,85381,6234879600,190.0,7.0,Yes,,33.0,10.0,,,,,,,,,,,,,43.0,10.0,0.0,1.0,3.0,2.0,4.0,0.0,0.0,1.0,21,1,7,1,3,2,0.0,10.0,30.0,20.0,40.0,0.0,0.0,10.0,30,MARICOPA,School does not belong to ANY associations or organizations,,,,,,,,,,,,,,,"7619 W THUNDERBIRD RD,PEORIA,AZ",POINT (-112.2225771 33.6089688),['Peoria Unified School District']
182,A0100497,PUSCH RIDGE CHRISTIAN ACADEMY GRAMMAR,3,10,6450 N CAMINO MIRAVAL,TUCSON,4019,19,AZ,4,85718,5207970107,180.0,6.58,Yes,,,43.0,30.0,36.0,35.0,28.0,31.0,,,,,,,,203.0,203.0,4.0,10.0,20.0,5.0,150.0,2.0,12.0,17.0,21,1,1,1,2,2,1.97,4.92,9.85,2.46,73.89,0.98,5.91,11.94,27,PIMA,Association of Christian Schools International (ACSI),,,,,,,,,,,,,,,"6450 N CAMINO MIRAVAL,TUCSON,AZ",POINT (-110.935164 32.323687),['Catalina Foothills Unified District']
183,A0100609,PUSCH RIDGE CHRISTIAN ACADEMY UPPER SCHOOL,11,17,9500 N ORACLE RD,TUCSON,4019,19,AZ,4,85704,5207970107,176.0,6.66,Yes,,,,,,,,,65.0,73.0,86.0,99.0,106.0,91.0,71.0,591.0,591.0,2.0,9.0,84.0,11.0,446.0,0.0,39.0,47.4,41,1,1,3,2,4,0.33,1.52,14.21,1.86,75.46,0.0,6.59,12.46,27,PIMA,Association of Christian Schools International (ACSI),,,,,,,,,,,,,,,"9500 N ORACLE RD,TUCSON,AZ",POINT (-110.9623095 32.3772341),['Amphitheater Unified District']
184,A0900150,QUALITY INTERACTIVE MONTESSORI SCHOOL,2,3,38424 N SPUR CROSS RD,CAVE CREEK,4013,13,AZ,4,85331,4805955280,183.0,7.0,Yes,38.0,45.0,18.0,,,,,,,,,,,,,101.0,56.0,0.0,1.0,4.0,1.0,50.0,0.0,0.0,5.5,11,1,2,1,3,1,0.0,1.78,7.14,1.78,89.28,0.0,0.0,10.18,30,MARICOPA,American Montessori Society (AMS),,,,,,,,,,,,,,,"38424 N SPUR CROSS RD,CAVE CREEK,AZ",POINT (-111.951646 33.8341159),['Cave Creek Unified District']
185,BB220028,QUEEN OF ALL SAINTS ACADEMY,6,17,12252 N 111TH AVE,YOUNGTOWN,4013,13,AZ,4,85363,3522321570,180.0,5.0,Yes,,,,5.0,3.0,3.0,4.0,5.0,5.0,5.0,6.0,4.0,4.0,3.0,4.0,51.0,51.0,0.0,1.0,32.0,0.0,18.0,0.0,0.0,15.3,21,1,1,3,1,2,0.0,1.96,62.74,0.0,35.29,0.0,0.0,3.33,1,MARICOPA,Other religious school association(s),Other school association(s),,,,,,,,,,,,,,"12252 N 111TH AVE,YOUNGTOWN,AZ",POINT (-112.2990103 33.5968111),['Peoria Unified School District']
186,31185,QUEEN OF PEACE CATHOLIC SCHOOL,2,13,141 N MACDONALD,MESA,4013,13,AZ,4,85201,4809690226,181.0,7.0,Yes,,17.0,20.0,20.0,17.0,23.0,21.0,21.0,26.0,23.0,26.0,,,,,214.0,197.0,1.0,4.0,177.0,1.0,9.0,5.0,0.0,13.3,11,1,1,1,1,1,0.5,2.03,89.84,0.5,4.56,2.53,0.0,14.81,1,MARICOPA,National Catholic Educational Association (NCEA),,,,,,,,,,,,,,,"141 N MACDONALD,MESA,AZ",POINT (-111.8333832 33.4180714),['Mesa Unified District']
187,A9500140,RAINBOW MONTESSORI SCHOOL - CACTUS,2,3,6520 E CACTUS RD,SCOTTSDALE,4013,13,AZ,4,85254,4809980024,152.0,6.0,No,,46.0,3.0,,,,,,,,,,,,,49.0,3.0,0.0,0.0,0.0,0.0,,0.0,0.0,3.0,11,1,2,1,3,1,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,30,MARICOPA,American Montessori Society (AMS),Association Montessori International (AMI),Other Montessori association(s),,,,,,,,,,,,,"6520 E CACTUS RD,SCOTTSDALE,AZ",POINT (-111.9398915 33.5972481),['Paradise Valley Unified District']
188,A1900134,RANCHO SOLANO PRIVATE SCHOOL-GREENWAY CAMPUS,2,17,5656 E GREENWAY RD,SCOTTSDALE,4013,13,AZ,4,85254,6029967002,180.0,7.0,No,,90.0,45.0,51.0,37.0,36.0,32.0,36.0,47.0,47.0,46.0,45.0,47.0,45.0,35.0,639.0,549.0,5.0,18.0,10.0,11.0,492.0,2.0,11.0,108.1,11,1,1,3,3,1,0.91,3.27,1.82,2.0,89.61,0.36,2.0,5.07,30,MARICOPA,National Independent Private Schools Association (NIPSA),,,,,,,,,,,,,,,"5656 E GREENWAY RD,SCOTTSDALE,AZ",POINT (-111.9588749 33.6276656),['Paradise Valley Unified District']
189,A1300087,RED SANDS CHRISTIAN SCHOOL,3,13,502 AIRPORT RD,WINSLOW,4017,17,AZ,4,86047,9282899221,180.0,6.5,Yes,,,8.0,6.0,7.0,4.0,5.0,7.0,9.0,2.0,3.0,,,,,51.0,51.0,34.0,0.0,2.0,0.0,12.0,0.0,3.0,4.8,33,1,1,1,2,3,66.66,0.0,3.92,0.0,23.52,0.0,5.88,10.62,8,NAVAJO,Association of Christian Schools International (ACSI),,,,,,,,,,,,,,,"502 AIRPORT RD,WINSLOW,AZ",POINT (-110.7027014 35.019334),['Winslow Unified District']
190,A9500142,REDEEMER CHRISTIAN SCHOOL,3,17,719 N STAPLEY DR,MESA,4013,13,AZ,4,85203,4809625003,180.0,7.0,Yes,,,8.0,7.0,13.0,7.0,6.0,6.0,12.0,8.0,11.0,4.0,4.0,6.0,1.0,93.0,93.0,11.0,2.0,22.0,4.0,49.0,1.0,4.0,12.0,11,1,3,3,2,1,11.82,2.15,23.65,4.3,52.68,1.07,4.3,7.75,7,MARICOPA,Association of Christian Schools International (ACSI),Association of Classical Christian Schools (ACCS),Christian Schools International (CSI),,,,,,,,,,,,,"719 N STAPLEY DR,MESA,AZ",POINT (-111.8046678 33.4284141),['Mesa Unified District']
191,32622,REDEEMER LUTHERAN SCHOOL,2,13,8845 N SILVERBELL RD,TUCSON,4019,19,AZ,4,85743,5205728136,177.0,6.5,Yes,,56.0,25.0,17.0,12.0,10.0,8.0,11.0,12.0,9.0,9.0,,,,,169.0,113.0,2.0,2.0,10.0,4.0,89.0,0.0,6.0,6.6,21,1,1,1,2,2,1.76,1.76,8.84,3.53,78.76,0.0,5.3,17.12,22,PIMA,Other religious school association(s),,,,,,,,,,,,,,,"8845 N SILVERBELL RD,TUCSON,AZ",POINT (-111.1328529 32.3671097),['Marana Unified District']
192,A2100206,RENAISSANCE ACADEMY TUCSON,8,17,4064 E 22ND ST,TUCSON,4019,19,AZ,4,85711,5205495800,180.0,7.5,Yes,2.0,,,,,2.0,2.0,3.0,1.0,4.0,4.0,2.0,1.0,2.0,8.0,31.0,31.0,1.0,1.0,7.0,8.0,14.0,0.0,0.0,5.0,11,1,4,3,3,1,3.22,3.22,22.58,25.8,45.16,0.0,0.0,6.2,30,PIMA,School does not belong to ANY associations or organizations,,,,,,,,,,,,,,,"4064 E 22ND ST,TUCSON,AZ",POINT (-110.9056897 32.2057909),['Tucson Unified District']
193,A0100613,RESURRECTION LUTHERAN CHILD DEVELOPMENT CENTER,2,3,11575 N 1ST AVE,ORO VALLEY,4019,19,AZ,4,85737,5205751521,200.0,6.0,Yes,,75.0,10.0,,,,,,,,,,,,,85.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,21,1,7,1,2,2,0.0,0.0,0.0,0.0,100.0,0.0,0.0,10.0,23,PIMA,Evangelical Lutheran Education Association (ELEA),,,,,,,,,,,,,,,"11575 N 1ST AVE,ORO VALLEY,AZ",POINT (-110.9623099 32.4165794),['Amphitheater Unified District']
194,A2100207,RISE RESOURCE CENTER,3,17,301 N WILLARD ST,COTTONWOOD,4025,25,AZ,4,86326,6232166996,180.0,6.0,Yes,,,1.0,,,3.0,4.0,4.0,4.0,6.0,6.0,6.0,4.0,2.0,6.0,46.0,46.0,2.0,0.0,11.0,0.0,33.0,0.0,0.0,3.0,32,1,4,3,3,3,4.34,0.0,23.91,0.0,71.73,0.0,0.0,15.33,30,YAVAPAI,School does not belong to ANY associations or organizations,,,,,,,,,,,,,,,"301 N WILLARD ST,COTTONWOOD,AZ",POINT (-112.0267638 34.7417),['Cottonwood-Oak Creek Elementary District']
195,A1900137,RISEN SAVIOR LUTHERAN SCHOOL,2,3,23914 S ALMA SCHOOL RD,CHANDLER,4013,13,AZ,4,85248,4808021505,130.0,7.5,Yes,,79.0,13.0,,,,,,,,,,,,,92.0,13.0,0.0,0.0,1.0,0.0,12.0,0.0,0.0,1.0,21,1,7,1,2,2,0.0,0.0,7.69,0.0,92.3,0.0,0.0,13.0,20,MARICOPA,National Association for the Education of Young Children (NAEYC),Other school association(s),,,,,,,,,,,,,,"23914 S ALMA SCHOOL RD,CHANDLER,AZ",POINT (-111.8597464 33.2298505),['Chandler Unified District']
196,A1970288,SACRED HEART CATHOLIC SCHOOL,2,13,207 W OAK ST,NOGALES,4023,23,AZ,4,85621,5202872223,180.0,7.0,No,,22.0,15.0,15.0,17.0,13.0,19.0,22.0,27.0,17.0,20.0,,,,,187.0,165.0,0.0,1.0,157.0,2.0,5.0,0.0,0.0,9.9,33,1,1,1,1,3,0.0,0.6,95.15,1.21,3.03,0.0,0.0,16.66,1,SANTA CRUZ,Other religious school association(s),,,,,,,,,,,,,,,"207 W OAK ST,NOGALES,AZ",POINT (-110.940938 31.337263),['Nogales Unified District']
197,31254,SACRED HEART CATHOLIC SCHOOL,2,13,131 N SUMMIT AVE,PRESCOTT,4025,25,AZ,4,86301,9284452621,182.0,7.25,Yes,,14.0,12.0,11.0,9.0,13.0,11.0,14.0,13.0,9.0,13.0,,,,,119.0,105.0,3.0,0.0,34.0,2.0,39.0,0.0,27.0,11.4,13,1,1,1,1,1,2.85,0.0,32.38,1.9,37.14,0.0,25.71,9.21,1,YAVAPAI,National Catholic Educational Association (NCEA),,,,,,,,,,,,,,,"131 N SUMMIT AVE,PRESCOTT,AZ",POINT (-112.4747121 34.543087),['Prescott Unified District']
198,A2100208,SACRED HEART SCHOOL,3,13,207 W OAK ST,NOGALES,4023,23,AZ,4,85621,5202872223,183.0,7.0,No,,,16.0,16.0,17.0,14.0,19.0,22.0,27.0,18.0,20.0,,,,,169.0,169.0,0.0,0.0,165.0,2.0,2.0,0.0,0.0,11.4,33,1,1,1,1,3,0.0,0.0,97.63,1.18,1.18,0.0,0.0,14.82,1,SANTA CRUZ,Other special emphasis association(s),,,,,,,,,,,,,,,"207 W OAK ST,NOGALES,AZ",POINT (-110.940938 31.337263),['Nogales Unified District']
199,A0700052,SAGUARO HILLS ADVENTIST CHRISTIAN SCHOOL,3,13,4280 W IRVINGTON RD,TUCSON,4019,19,AZ,4,85746,5203251454,180.0,7.0,No,,,6.0,5.0,3.0,1.0,3.0,3.0,4.0,1.0,1.0,,,,,27.0,27.0,4.0,0.0,16.0,3.0,4.0,0.0,0.0,2.0,41,1,1,1,2,4,14.81,0.0,59.25,11.11,14.81,0.0,0.0,13.5,28,PIMA,Other religious school association(s),Other special emphasis association(s),Other school association(s),,,,,,,,,,,,,"4280 W IRVINGTON RD,TUCSON,AZ",POINT (-111.0559321 32.1643166),['Tucson Unified District']
200,30942,SALPOINTE CATHOLIC HIGH SCHOOL,14,17,1545 E COPPER ST,TUCSON,4019,19,AZ,4,85719,5205474467,180.0,7.0,Yes,,,,,,,,,,,,324.0,330.0,303.0,296.0,1253.0,1253.0,24.0,18.0,515.0,32.0,566.0,1.0,97.0,77.3,11,1,1,2,1,1,1.91,1.43,41.1,2.55,45.17,0.07,7.74,16.2,1,PIMA,National Catholic Educational Association (NCEA),Other religious school association(s),,,,,,,,,,,,,,"1545 E COPPER ST,TUCSON,AZ",POINT (-110.9487077 32.2555689),['Amphitheater Unified District']
201,A0500087,SAN MIGUEL HIGH SCHOOL,14,17,6601 S SAN FERNANDO RD,TUCSON,4019,19,AZ,4,85756,5202946403,184.0,7.98,Yes,,,,,,,,,,,,109.0,86.0,81.0,79.0,355.0,355.0,0.0,1.0,333.0,5.0,10.0,6.0,0.0,22.9,11,1,1,2,1,1,0.0,0.28,93.8,1.4,2.81,1.69,0.0,15.5,1,PIMA,National Catholic Educational Association (NCEA),Other religious school association(s),,,,,,,,,,,,,,"6601 S SAN FERNANDO RD,TUCSON,AZ",POINT (-110.9720986 32.1313088),['Sunnyside Unified District']
202,A2100209,SAN PEDRO VALLEY ACADEMY,14,17,6107 E GRANT RD,TUCSON,4003,3,AZ,4,85712,5204579057,248.0,6.58,No,,,,,,,,,,,,3.0,16.0,11.0,3.0,33.0,33.0,0.0,3.0,2.0,1.0,22.0,0.0,5.0,5.0,42,3,6,2,3,4,0.0,9.09,6.06,3.03,66.66,0.0,15.15,6.6,30,COCHISE,Other school association(s),,,,,,,,,,,,,,,"6107 E GRANT RD,TUCSON,AZ",POINT (-110.8621605 32.2516262),['Tucson Unified District']
203,30953,SAN XAVIER MISSION SCHOOL,3,13,1980 W SAN XAVIER RD,TUCSON,4019,19,AZ,4,85746,5202940628,180.0,7.0,Yes,,,8.0,7.0,10.0,7.0,12.0,8.0,7.0,10.0,15.0,,,,,84.0,84.0,62.0,0.0,12.0,4.0,6.0,0.0,0.0,10.3,41,1,1,1,1,4,73.8,0.0,14.28,4.76,7.14,0.0,0.0,8.15,1,PIMA,National Catholic Educational Association (NCEA),,,,,,,,,,,,,,,"1980 W SAN XAVIER RD,TUCSON,AZ",POINT (-111.0087375 32.107049),['Sunnyside Unified District']
204,30964,SANTA CRUZ CATHOLIC SCHOOL,3,13,29 W 22ND ST,TUCSON,4019,19,AZ,4,85713,5206242093,180.0,7.0,Yes,,,9.0,10.0,10.0,18.0,11.0,18.0,17.0,23.0,19.0,,,,,135.0,135.0,0.0,0.0,135.0,0.0,0.0,0.0,0.0,9.0,11,1,1,1,1,1,0.0,0.0,100.0,0.0,0.0,0.0,0.0,15.0,1,PIMA,National Catholic Educational Association (NCEA),,,,,,,,,,,,,,,"29 W 22ND ST,TUCSON,AZ",POINT (-110.9695383 32.2059897),['Tucson Unified District']
205,A0507089,SATORI,2,6,3801 N 1ST AVE,TUCSON,4019,19,AZ,4,85719,5208874003,180.0,6.5,Yes,,13.0,6.0,7.0,,,,,,,,,,,,26.0,13.0,0.0,1.0,4.0,1.0,7.0,0.0,0.0,4.5,11,1,1,1,3,1,0.0,7.69,30.76,7.69,53.84,0.0,0.0,2.88,30,PIMA,National Association for the Education of Young Children (NAEYC),,,,,,,,,,,,,,,"3801 N 1ST AVE,TUCSON,AZ",POINT (-110.9615405 32.2760344),['Amphitheater Unified District']
206,A1970291,SCOTTSDALE CHILD CARE AND LEARNING CENTER,2,4,13831 N 94TH ST,SCOTTSDALE,4013,13,AZ,4,85260,4808609500,,10.0,No,,76.0,154.0,,,,,,,,,,,,,230.0,154.0,0.0,11.0,0.0,24.0,95.0,12.0,12.0,37.3,12,1,-1,1,2,1,0.0,7.14,0.0,15.58,61.68,7.79,7.79,4.12,8,MARICOPA,School does not belong to ANY associations or organizations,,,,,,,,,,,,,,,"13831 N 94TH ST,SCOTTSDALE,AZ",POINT (-111.8776328 33.6131472),['Scottsdale Unified District']
207,32677,SCOTTSDALE CHRISTIAN ACADEMY,3,17,14400 N TATUM BLVD,PHOENIX,4013,13,AZ,4,85032,6029925100,180.0,7.0,Yes,,,55.0,66.0,66.0,65.0,65.0,72.0,77.0,75.0,72.0,63.0,75.0,40.0,73.0,864.0,864.0,3.0,17.0,31.0,27.0,775.0,2.0,9.0,64.1,11,1,1,3,2,1,0.34,1.96,3.58,3.12,89.69,0.23,1.04,13.47,8,MARICOPA,Association of Christian Schools International (ACSI),,,,,,,,,,,,,,,"14400 N TATUM BLVD,PHOENIX,AZ",POINT (-111.9798458 33.6177401),['Paradise Valley Unified District']
208,A9700191,SECOND STREET CHILDRENS SCHOOL,2,3,2430 E 2ND ST,TUCSON,4019,19,AZ,4,85719,5203272124,178.0,6.0,No,,56.0,14.0,,,,,,,,,,,,,70.0,14.0,0.0,0.0,1.0,0.0,8.0,0.0,5.0,2.9,11,1,7,1,3,1,0.0,0.0,7.14,0.0,57.14,0.0,35.71,4.82,30,PIMA,School does not belong to ANY associations or organizations,,,,,,,,,,,,,,,"2430 E 2ND ST,TUCSON,AZ",POINT (-110.9362387 32.2335161),['Tucson Unified District']
209,A1592150,SEDONA SKY ACADEMY,12,17,PO BOX 230,RIMROCK,4025,25,AZ,4,86335,9285671322,180.0,6.08,Yes,,,,,,,,,,2.0,4.0,6.0,5.0,3.0,2.0,22.0,22.0,0.0,0.0,3.0,0.0,17.0,0.0,2.0,4.0,41,2,6,2,3,4,0.0,0.0,13.63,0.0,77.27,0.0,9.09,5.5,30,YAVAPAI,National Independent Private Schools Association (NIPSA),Other school association(s),,,,,,,,,,,,,,"PO BOX 230,RIMROCK,AZ",POINT (-111.7833524 34.64041700000001),['Beaver Creek Elementary District']
210,31491,SETON CATHOLIC PREPARATORY HIGH SCHOOL,14,17,1150 N DOBSON RD,CHANDLER,4013,13,AZ,4,85224,4809631900,180.0,7.0,Yes,,,,,,,,,,,,141.0,129.0,135.0,139.0,544.0,544.0,0.0,0.0,208.0,0.0,336.0,0.0,0.0,53.5,11,1,1,2,1,1,0.0,0.0,38.23,0.0,61.76,0.0,0.0,10.16,1,MARICOPA,National Catholic Educational Association (NCEA),,,,,,,,,,,,,,,"1150 N DOBSON RD,CHANDLER,AZ",POINT (-111.8786453 33.3231513),['Chandler Unified District']
211,A1170278,SHEARIM TORAH HIGH SCHOOL,14,17,715 E SIERRA VISTA DR,PHOENIX,4013,13,AZ,4,85014,6023243406,180.0,8.16,Yes,,,,,,,,,,,,11.0,18.0,6.0,14.0,49.0,49.0,0.0,0.0,1.0,0.0,48.0,0.0,0.0,11.6,11,2,1,2,2,1,0.0,0.0,2.04,0.0,97.95,0.0,0.0,4.22,18,MARICOPA,National Society for Hebrew Day Schools (Torah Umesorah),Prizmah: Center for Jewish Day Schools (PRIZMAH),,,,,,,,,,,,,,"715 E SIERRA VISTA DR,PHOENIX,AZ",POINT (-112.0643986 33.5317376),"['Phoenix Union High School District', 'Madison Elementary District']"
212,A2100211,SHEARIM TORAH HIGH SCHOOL,14,17,715 E SIERRA VISTA DR,PHOENIX,4013,13,AZ,4,85014,6023243406,165.0,8.16,Yes,,,,,,,,,,,,11.0,18.0,6.0,14.0,49.0,49.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,8.8,11,2,3,2,2,1,0.0,0.0,0.0,0.0,100.0,0.0,0.0,5.56,18,MARICOPA,School does not belong to ANY associations or organizations,,,,,,,,,,,,,,,"715 E SIERRA VISTA DR,PHOENIX,AZ",POINT (-112.0643986 33.5317376),"['Phoenix Union High School District', 'Madison Elementary District']"
213,K9300078,SHEPHERD OF THE DESERT LUTHERAN SCHOOL,4,4,9400 E MOUNTAIN VIEW RD,SCOTTSDALE,4013,13,AZ,4,85258,4808600488,169.0,6.25,No,,,9.0,,,,,,,,,,,,,9.0,9.0,0.0,0.0,0.0,0.0,7.0,0.0,2.0,1.1,12,1,7,1,2,1,0.0,0.0,0.0,0.0,77.77,0.0,22.22,8.18,20,MARICOPA,Other religious school association(s),,,,,,,,,,,,,,,"9400 E MOUNTAIN VIEW RD,SCOTTSDALE,AZ",POINT (-111.8772581 33.5764739),['Scottsdale Unified District']
214,A1700080,SIERRA ACADEMY OF SCOTTSDALE,7,17,9128 E SAN SALVADOR DR,SCOTTSDALE,4013,13,AZ,4,85258,4807678659,180.0,6.5,Yes,,,,,4.0,1.0,4.0,4.0,4.0,,1.0,9.0,3.0,5.0,6.0,41.0,41.0,2.0,1.0,4.0,2.0,31.0,0.0,1.0,8.0,12,1,4,3,3,1,4.87,2.43,9.75,4.87,75.6,0.0,2.43,5.12,30,MARICOPA,School does not belong to ANY associations or organizations,,,,,,,,,,,,,,,"9128 E SAN SALVADOR DR,SCOTTSDALE,AZ",POINT (-111.8826161 33.5697406),['Scottsdale Unified District']
215,A2100214,SIERRA SCHOOL GILBERT,3,17,875 S COOPER RD,GILBERT,4013,13,AZ,4,85233,4804560942,180.0,6.0,Yes,2.0,,1.0,3.0,1.0,,1.0,4.0,2.0,2.0,1.0,4.0,4.0,3.0,1.0,29.0,29.0,0.0,3.0,2.0,1.0,23.0,0.0,0.0,4.0,21,1,4,3,3,2,0.0,10.34,6.89,3.44,79.31,0.0,0.0,7.25,30,MARICOPA,School does not belong to ANY associations or organizations,,,,,,,,,,,,,,,"875 S COOPER RD,GILBERT,AZ",POINT (-111.8068938 33.2950373),['Chandler Unified District']
216,A1500073,SIERRA SCHOOL OF PEORIA,6,17,8155 W THUNDERBIRD RD,PEORIA,4013,13,AZ,4,85381,6232091000,180.0,8.0,No,,,,1.0,2.0,2.0,5.0,2.0,11.0,10.0,9.0,10.0,11.0,7.0,16.0,86.0,86.0,0.0,0.0,20.0,9.0,51.0,0.0,6.0,9.0,21,1,4,3,3,2,0.0,0.0,23.25,10.46,59.3,0.0,6.97,9.55,30,MARICOPA,School does not belong to ANY associations or organizations,,,,,,,,,,,,,,,"8155 W THUNDERBIRD RD,PEORIA,AZ",POINT (-112.2349833 33.6097484),['Peoria Unified School District']
217,A0507092,SONSHINE CHRISTIAN SCHOOL,2,10,1916 N FRANK REED RD,NOGALES,4023,23,AZ,4,85621,5202810356,180.0,6.5,Yes,,34.0,8.0,8.0,7.0,13.0,11.0,11.0,,,,,,,,92.0,58.0,0.0,0.0,57.0,0.0,1.0,0.0,0.0,6.9,33,1,1,1,2,3,0.0,0.0,98.27,0.0,1.72,0.0,0.0,8.4,5,SANTA CRUZ,Association of Christian Schools International (ACSI),,,,,,,,,,,,,,,"1916 N FRANK REED RD,NOGALES,AZ",POINT (-110.9516532 31.3684642),['Nogales Unified District']
